sugars_100g,fat_100g,saturated_fat_100g,salt_100g,fiber_100g,proteins_100g,energy_kcal_100g,additives_count,sugar_energy_ratio,sat_fat_ratio,salt_sugar_interaction,nutrition_risk_score,main_category,country,has_labels,image_saine,bad_nutrition
5.2,5.1,0.4,1.1,4.6,8.4,273.0,0.0,0.01904761897784755,0.07843135717032212,5.720000000000001,14.730000000000002,plant-based-foods-and-beverages,france,1,1,0
10.0,0.2,0.1,0.0,0.5,0.5,44.0,1.0,0.22727272210743815,0.49999750001249993,0.0,10.04,plant-based-foods-and-beverages,france,1,1,1
0.5,5.0,3.5,1.3,0.0,25.0,145.793499043977,0.0,0.0034295081731982604,0.699999860000028,0.65,18.45793499043977,dairies,france,1,1,0
4.0,0.0,0.0,0.4925,1.9,0.8,23.0,1.0,0.17391303591682453,0.0,1.97,7.255000000000001,plant-based-foods-and-beverages,spain,1,1,0
0.0,0.0,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,-1.9,beverages-and-beverages-preparations,france,0,0,0
16.0,12.0,4.4,0.08,6.8,9.1,424.0,1.0,0.03773584896760413,0.3666666361111137,1.28,18.639999999999997,plant-based-foods-and-beverages,belgium,1,1,0
0.2,0.8,0.3,0.0,0.5,8.7,354.0,0.0,0.0005649717498164641,0.3749995312505859,0.0,3.54,plant-based-foods-and-beverages,sweden,0,1,0
7.7,0.2,0.1,0.1875,0.0,5.9,62.0,0.0,0.12419354638397506,0.49999750001249993,1.44375,10.295,dairies,united-kingdom,0,1,0
0.5,0.6,0.1,0.1,8.7,13.4,176.0,0.0,0.002840909074767562,0.16666638888935187,0.05,-5.339999999999999,plant-based-foods-and-beverages,france,0,1,0
24.0,23.0,9.5,0.7375,6.0,8.3,484.0,0.0,0.049586776757052115,0.41304346030245825,17.700000000000003,39.715,plant-based-foods-and-beverages,germany,1,1,1
8.44594594594595,1.01351351351351,0.0,0.0337837837837838,1.01351351351351,0.675675675675676,57.4324324324324,1.0,0.14705882096885833,0.0,0.2853360116873633,8.344594594594602,beverages-and-beverages-preparations,united-states,1,1,0
0.0,0.0,0.4,0.0,1.9,0.0,0.99453008453506,7.0,0.0,400000.00000000006,0.0,-1.4900546991546493,beverages,united-states,0,0,0
26.1904761904762,16.6666666666667,2.38095238095238,0.833333333333333,4.76190476190476,7.14285714285714,452.380952380952,2.0,0.057894736714127495,0.14285713428571445,21.825396825396826,36.66666666666667,plant-based-foods-and-beverages,france,0,1,1
12.0,1.5,0.9,0.12,0.2,3.7,80.0,4.0,0.14999999812500003,0.5999996000002668,1.44,14.700000000000001,dairies,portugal,1,1,0
2.6,2.8,0.6,0.68,4.4,13.0,385.0,0.0,0.006753246735705853,0.21428563775512938,1.7680000000000002,9.45,plant-based-foods-and-beverages,belgium,1,1,0
10.5,1.6,1.0,0.1,1.9,2.8,70.0,3.0,0.14999999785714288,0.6249996093752441,1.05,11.299999999999999,dairies,portugal,1,1,0
4.0,10.0,7.1,0.16,1.9,5.6,128.0,0.0,0.03124999975585938,0.7099999290000071,0.64,12.079999999999998,dairies,france,1,1,0
10.0,0.0,0.0,0.01,1.9,0.6,43.0,0.0,0.23255813412655504,0.0,0.1,8.629999999999999,plant-based-foods-and-beverages,france,0,1,0
3.5,14.0,7.5,0.72,8.8,36.0,360.0,6.0,0.009722222195216049,0.5357142474489823,2.52,13.0,snacks,iceland,1,1,0
1.6,15.0,3.5,0.78,0.0,13.0,199.0,2.0,0.008040200964622107,0.23333331777777883,1.2480000000000002,14.89,seafood,france,1,0,0
1.8,11.0,2.4,1.0,0.5,12.0,158.0,1.0,0.011392404991187311,0.21818179834710924,1.8,15.28,seafood,france,1,0,0
4.0,4.5,0.4,0.1,0.9,1.5,66.7,0.0,0.059970014093403086,0.08888886913580686,0.4,5.167,plant-based-foods-and-beverages,france,1,1,1
6.66666666666667,1.33333333333333,0.666666666666667,0.0833333333333333,0.0,10.0,86.6666666666667,2.0,0.07692307603550298,0.4999996250002828,0.5555555555555556,9.033333333333337,dairies,united-states,0,1,0
32.35,11.76,2.94,0.845,7.4,14.71,368.0,2.0,0.08790760845677281,0.24999997874149843,27.33575,40.019999999999996,snacks,united-states,0,1,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.01,beverages-and-beverages-preparations,france,0,0,0
0.8,8.7,2.3,0.2,1.2,22.0,172.0,1.0,0.004651162763656031,0.26436778570485225,0.16000000000000003,5.619999999999999,seafood,france,1,1,0
4.72,1.84,0.96,0.078,0.0,4.48,57.6,0.0,0.08194444302179786,0.5217388468810614,0.36816,7.036,dairies,italy,1,1,0
3.8,0.4,0.3,0.06,1.9,7.6,70.5,3.0,0.0539007084553091,0.7499981250046874,0.22799999999999998,3.5049999999999994,beverages-and-beverages-preparations,portugal,1,1,0
13.3,8.0,5.6,0.1,1.9,3.0,140.0,5.0,0.09499999932142858,0.6999999125000109,1.33,19.4,dairies,spain,0,1,0
0.6,0.5,0.29,0.2625,1.4,6.7,375.0,0.0,0.0015999999957333332,0.5799988400023199,0.1575,5.865,plant-based-foods-and-beverages,morocco,1,1,0
3.8,0.1,0.1,0.1175,1.9,9.6,57.0,0.0,0.06666666549707605,0.9999900000999989,0.44649999999999995,3.7449999999999997,dairies,italy,0,1,0
4.0,1.6,0.4,0.03,3.6,12.5,350.0,0.0,0.011428571395918368,0.24999984375009768,0.12,4.6,plant-based-foods-and-beverages,france,1,1,0
3.5,38.0,10.5,0.52,1.9,21.0,423.0,0.0,0.008274231658926167,0.27631578220221625,1.82,21.53,seafood,tunisia,1,0,1
0.0,1.6,0.6,0.65,2.4,3.6,174.0,0.0,0.0,0.3749997656251465,0.0,6.4399999999999995,plant-based-foods-and-beverages,france,1,1,0
2.40579710144928,0.289855072463768,0.202898550724638,0.1,0.0,7.59420289855072,45.7971014492754,2.0,0.05253164442256858,0.6999975850083331,0.240579710144928,4.066666666666672,beverages-and-beverages-preparations,france,1,1,0
1.3,1.3,0.1,0.02,7.6,25.0,331.0,0.0,0.0039274924352643735,0.07692301775152481,0.026000000000000002,-2.6899999999999995,plant-based-foods-and-beverages,france,1,1,0
14.0,21.0,4.5,0.01,8.9,13.0,464.0,3.0,0.030172413728076695,0.21428570408163314,0.14,14.340000000000002,plant-based-foods-and-beverages,france,1,1,0
0.6,0.0,0.0,0.21,1.9,0.0,7.0,7.0,0.0857142734693895,0.0,0.126,0.8700000000000001,beverages-and-beverages-preparations,spain,1,1,0
4.4,7.0,4.4,0.11,1.9,3.4,94.0,0.0,0.046808510140335005,0.6285713387755231,0.48400000000000004,8.94,dairies,belgium,1,1,0
6.9,3.0,0.5,2.25,1.1,1.4,75.0,0.0,0.09199999877333336,0.16666661111112963,15.525,29.549999999999997,condiments,spain,0,0,1
4.6,3.8,2.5,0.13,1.9,4.5,73.0,0.0,0.06301369776693565,0.6578945637119569,0.598,7.23,dairies,germany,1,1,0
0.7,2.5,0.7,0.1,1.9,7.0,355.0,0.0,0.0019718309803610392,0.27999988800004477,0.06999999999999999,4.049999999999999,plant-based-foods-and-beverages,belgium,1,1,0
0.5,0.1,0.1,0.00025,1.9,0.1,4.54545,3.0,0.11000008580006693,0.9999900000999989,0.000125,-1.2520455,plant-based-foods-and-beverages,france,1,1,0
10.2,2.9,2.0,0.07,1.9,3.2,83.0,2.0,0.12289156478443897,0.6896549346017466,0.714,11.829999999999998,dairies,germany,0,1,0
0.5,2.1,0.5,0.0,1.9,8.2,344.0,0.0,0.0014534883678677664,0.23809512471660726,0.0,2.5399999999999996,plant-based-foods-and-beverages,germany,0,1,0
13.0,2.7,1.8,0.14,1.9,3.4,96.0,0.0,0.1354166652560764,0.6666664197531778,1.8200000000000003,15.26,dairies,bulgaria,1,1,0
6.1,4.0,1.8,0.5,3.0,3.4,90.0,0.0,0.06777777702469136,0.4499998875000281,3.05,10.799999999999999,plant-based-foods-and-beverages,france,1,1,0
39.0,0.1,0.0,0.0,1.6,0.5,162.0,1.0,0.2407407392546868,0.0,0.0,39.019999999999996,plant-based-foods-and-beverages,france,1,1,1
0.5,1.1,0.7,0.01,2.4,8.9,350.0,0.0,0.001428571424489796,0.6363630578517655,0.005,2.4,plant-based-foods-and-beverages,poland,0,1,0
0.0,1.0599999427795,0.0,0.0,1.9,1.7170000076294,13.359999656677,0.0,0.0,0.0,0.0,-1.76640000343323,beverages-and-beverages-preparations,morocco,0,1,0
0.0,15.0,3.3,0.72,1.9,22.0,229.0,0.0,0.0,0.2199999853333343,0.0,10.889999999999999,seafood,france,0,0,0
1.0,5.5,3.5,0.5,0.0,10.5,96.0,0.0,0.010416666558159723,0.6363635206611781,0.5,10.46,dairies,romania,0,1,0
3.5,10.0,7.5,0.10000000149012,1.9,5.5,129.0,0.0,0.027131782735412537,0.7499999250000076,0.35000000521542,11.390000014901199,dairies,france,0,1,0
48.0,17.2,14.8,0.02,10.0,3.6,392.0,0.0,0.1224489792794669,0.860465066252031,0.96,56.92,snacks,czech-republic,1,1,1
0.7,1.0,0.1,0.025,1.9,8.0,353.0,0.0,0.001983002827243618,0.09999990000010002,0.017499999999999998,2.68,plant-based-foods-and-beverages,france,1,1,0
0.5,6.9,0.7,1.4,0.5,17.0,135.0,2.0,0.0037037036762688617,0.10144926065952743,0.7,16.05,seafood,france,1,0,0
21.82,3.64,0.0,1.1375,9.1,10.91,382.0,2.0,0.05712041869863765,0.0,24.820249999999998,27.915,plant-based-foods-and-beverages,france,1,1,1
4.7,4.0,2.0,0.13,0.0,4.8,74.0,0.0,0.0635135126552228,0.49999987500003124,0.6110000000000001,8.74,beverages,switzerland,1,1,0
8.57142857142857,4.28571428571429,0.0,0.642857142857143,8.57142857142857,22.8571428571429,371.428571428571,0.0,0.023076923014792923,0.0,5.510204081632653,10.142857142857139,plant-based-foods-and-beverages,united-states,1,1,0
8.7,0.0,0.0,0.01,0.5,0.5,39.0,0.0,0.2230769173570021,0.0,0.087,8.69,plant-based-foods-and-beverages,france,1,1,0
1.0,0.0,0.0,0.325,6.0,7.0,110.0,0.0,0.009090909008264463,0.0,0.325,-0.6500000000000004,plant-based-foods-and-beverages,united-states,1,1,0
0.7,7.0,1.0,0.02,10.0,14.0,375.0,0.0,0.0018666666616888887,0.1428571224489825,0.013999999999999999,-4.35,plant-based-foods-and-beverages,france,1,1,0
0.0,15.6,2.6,0.61,0.0,23.2,243.0,0.0,0.0,0.1666666559829067,0.0,11.129999999999999,seafood,france,1,0,0
4.4,1.0,0.7,0.12,0.5,3.8,45.0,0.0,0.09777777560493833,0.6999993000007,0.528,6.250000000000001,dairies,france,1,1,0
7.7,1.4,0.3,0.1,0.8,0.4,53.0,0.0,0.14528301612673555,0.21428556122459913,0.77,8.729999999999999,plant-based-foods-and-beverages,france,1,1,1
8.3,0.0,0.0,0.0,0.1,0.7,42.0,0.0,0.19761904291383234,0.0,0.0,8.620000000000001,beverages-and-beverages-preparations,france,1,1,0
4.9,3.0,0.6,0.1975,1.3,6.0,74.0,3.0,0.0662162153214025,0.19999993333335553,0.9677500000000001,6.915,beverages-and-beverages-preparations,belgium,1,1,0
11.0,0.0,0.0,0.01,0.6,0.5,57.0,0.0,0.1929824527546938,0.0,0.11,11.07,beverages-and-beverages-preparations,france,1,1,1
0.5,0.8,0.2,0.0,1.0,7.8,351.0,0.0,0.0014245014204430158,0.24999968750039062,0.0,3.21,plant-based-foods-and-beverages,united-kingdom,1,1,0
17.8,0.7,0.1,0.75,2.6,5.5,111.0,1.0,0.16036035891567246,0.14285693877580177,13.350000000000001,23.91,plant-based-foods-and-beverages,austria,1,1,0
20.0,2.5,1.25,2.0625,10.0,5.0,375.0,5.0,0.05333333319111111,0.49999980000008,41.25,35.625,plant-based-foods-and-beverages,canada,1,1,1
10.0,0.05,0.0,0.0,1.1,0.53,48.0,0.0,0.20833332899305565,0.0,0.0,9.38,plant-based-foods-and-beverages,france,1,1,0
3.33333333333333,0.0,0.0,0.0916666666666667,0.0,10.0,53.3333333333333,1.0,0.062499998828125,0.0,0.30555555555555536,4.78333333333333,dairies,united-states,1,1,0
3.0,3.0,2.2,0.13,1.9,5.5,67.0,0.0,0.044776118734684796,0.7333330888889704,0.39,5.27,dairies,france,0,1,0
5.4,9.9,6.4,0.1,1.9,3.6,125.0,0.0,0.04319999965440001,0.6464645811651939,0.54,12.15,dairies,spain,0,1,0
3.5,3.6,2.3,0.1,0.0,9.6,85.0,1.0,0.041176470103806234,0.6388887114198023,0.35000000000000003,7.6499999999999995,dairies,france,1,1,0
0.64,1.12,0.08,0.432,1.92,3.28,161.6,1.0,0.00396039601509656,0.07142850765311817,0.27648,4.736,plant-based-foods-and-beverages,united-kingdom,1,1,0
0.2,0.0,0.0,0.6,1.9,0.0,2.0,7.0,0.099999950000025,0.0,0.12,4.32,plant-based-foods-and-beverages,belgium,1,1,0
3.5,0.7,0.3,0.1,0.5,3.5,40.0,0.0,0.08749999781250006,0.42857081632740524,0.35000000000000003,4.7,dairies,belgium,1,1,0
3.6,6.3,4.3,0.1,1.9,5.0,91.0,0.0,0.03956043912570946,0.6825395742000676,0.36000000000000004,7.91,dairies,france,1,1,0
3.1,0.5,0.1,0.0,0.0,10.0,52.0,0.0,0.05961538346893494,0.1999996000008,0.0,3.72,dairies,spain,1,1,0
4.5,0.5,0.1,2.2625,1.9,2.0,41.0,1.0,0.10975609488399769,0.1999996000008,10.18125,25.735000000000003,condiments,poland,1,1,1
38.0,21.0,4.3,0.011,7.7,9.9,405.0,0.0,0.09382716026215517,0.20476189501133832,0.418,38.75999999999999,snacks,greece,1,1,1
10.0,2.7,2.0,0.1,0.5,5.2,89.0,0.0,0.11235954929933091,0.7407404663924197,1.0,13.39,dairies,france,1,1,0
0.0,0.0,0.0,0.00525,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.052500000000000005,beverages-and-beverages-preparations,france,1,0,0
0.0,0.1,0.1,0.5,1.9,0.1,0.0,0.0,0.0,0.9999900000999989,0.0,3.1999999999999997,beverages-and-beverages-preparations,belgium,0,0,0
25.0,15.0,5.5,0.13,7.5,8.3,439.0,2.0,0.05694760807073438,0.3666666422222239,3.25,28.689999999999998,plant-based-foods-and-beverages,france,1,1,1
0.0,2.3,0.6,0.06,4.3,8.4,355.0,0.0,0.0,0.2608694517958905,0.0,0.4500000000000002,plant-based-foods-and-beverages,france,1,1,0
0.0,37.0,6.0,1.1,1.9,17.0,403.0,0.0,0.0,0.16216215777940116,0.0,19.130000000000003,seafood,italy,1,0,1
6.0,2.8,0.5,0.1,1.9,0.8,76.0,2.0,0.07894736738227148,0.17857136479594116,0.6000000000000001,6.359999999999999,plant-based-foods-and-beverages,france,1,1,1
3.0,1.0,0.0,0.0,3.0,14.0,351.0,0.0,0.008547008522658096,0.0,0.0,3.51,plant-based-foods-and-beverages,belgium,1,1,0
10.7,8.0,5.3,0.11,0.0,2.8,130.0,0.0,0.08230769167455622,0.6624999171875104,1.1769999999999998,18.400000000000002,dairies,belgium,0,1,0
11.0,0.5,0.1,0.12,0.0,7.8,82.0,1.0,0.13414633982748367,0.1999996000008,1.3199999999999998,13.12,dairies,france,0,1,0
21.0,4.9,1.2,0.285,8.9,10.0,380.0,1.0,0.05526315774930748,0.2448979092045083,5.984999999999999,19.949999999999996,plant-based-foods-and-beverages,belgium,1,1,0
19.0,14.0,3.3,0.03,7.7,11.0,439.0,0.0,0.04328018213375813,0.23571426887755223,0.57,19.290000000000003,plant-based-foods-and-beverages,france,1,1,0
44.0,45.0,32.0,0.2,1.9,5.1,610.0,1.0,0.07213114742273583,0.7111110953086424,8.8,82.19999999999999,snacks,france,1,0,1
2.48,12.0,4.8,0.8,3.76,9.6,287.2,0.0,0.008635097462969716,0.3999999666666695,1.984,14.392000000000001,plant-based-foods-and-beverages,france,1,1,0
6.1,5.1,2.6,0.7,2.0,6.3,169.0,0.0,0.03609467434263506,0.5098038216070938,4.27,15.39,plant-based-foods-and-beverages,france,1,1,0
3.3,7.4,5.0,0.12,0.0,3.4,93.0,0.0,0.03548387058619494,0.6756755843681642,0.39599999999999996,10.43,dairies,france,1,1,0
3.8,0.1,0.1,0.12,0.0,9.3,57.0,0.0,0.06666666549707605,0.9999900000999989,0.45599999999999996,5.67,dairies,italy,0,1,0
11.0,9.0,1.4,0.01,7.7,10.0,382.0,0.0,0.028795811442942902,0.15555553827160687,0.11,8.620000000000001,plant-based-foods-and-beverages,france,1,1,0
27.0,16.0,2.8,0.14,7.5,8.5,446.0,0.0,0.060538116456192566,0.17499998906250067,3.7800000000000002,28.159999999999997,plant-based-foods-and-beverages,france,1,1,0
0.4,21.0,1.7,0.9,0.9,17.0,265.0,0.0,0.0015094339565681738,0.08095237709750584,0.36000000000000004,12.85,seafood,france,1,0,0
2.5,6.4,4.7,0.13,1.9,5.2,95.2,0.0,0.02626050392583504,0.7343748852539241,0.325,7.552,dairies,france,1,1,0
1.4,11.0,6.7,1.4,1.1,13.0,285.0,0.0,0.004912280684518313,0.6090908537190134,1.9599999999999997,23.85,plant-based-foods-and-beverages,france,1,1,1
0.2,1.4,0.1,0.2,3.0,13.0,383.0,0.0,0.000522193210124822,0.07142852040819972,0.04000000000000001,3.13,plant-based-foods-and-beverages,france,1,1,0
5.53571428571429,5.26785714285714,1.60714285714286,0.736607142857143,0.803571428571429,1.16071428571429,91.0714285714286,3.0,0.06078431305805463,0.3050846878483312,4.077646683673473,14.616071428571438,plant-based-foods-and-beverages,united-kingdom,0,1,0
1.5,3.9,0.9,0.01,8.5,16.0,351.0,0.0,0.004273504261329048,0.23076917159764831,0.015,-2.49,plant-based-foods-and-beverages,france,1,1,0
2.1,5.1,0.9,0.00069,5.2,8.0,100.0,0.0,0.020999999790000005,0.17647055363322478,0.001449,-1.1931000000000003,plant-based-foods-and-beverages,france,1,1,0
22.8,0.1,0.1,1.8,1.9,1.2,102.0,0.0,0.2235294095732411,0.9999900000999989,41.04,40.02000000000001,condiments,denmark,0,0,1
4.5,0.0,0.0,0.1,1.9,4.3,35.0,0.0,0.1285714248979593,0.0,0.45,3.9499999999999997,dairies,france,1,1,0
4.8,1.6,1.0,0.1,1.9,3.3,47.0,0.0,0.1021276574015392,0.6249996093752441,0.48,5.369999999999999,dairies,france,1,0,0
11.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.25581394753921055,0.0,0.0,11.43,plant-based-foods-and-beverages,france,1,1,0
0.3,1.7,0.6,0.77,2.7,5.3,99.0,1.0,0.003030302999693909,0.3529409688582536,0.23099999999999998,6.89,plant-based-foods-and-beverages,france,1,1,0
0.6,2.7,0.8,0.01,3.0,6.9,362.0,0.0,0.0016574585589572968,0.29629618655696793,0.006,2.12,plant-based-foods-and-beverages,netherlands,0,1,0
0.5,0.9,0.2,0.1,1.1,7.4,352.0,0.0,0.0014204545414191632,0.22222197530891633,0.05,4.119999999999999,plant-based-foods-and-beverages,france,1,1,0
6.3,52.0,33.0,0.08,0.0,11.0,580.0,0.0,0.010862068946789536,0.6346153724112429,0.504,45.89999999999999,snacks,france,1,0,1
0.0,1.4,0.0,0.0,0.0,2.3,76.0,0.0,0.0,0.0,0.0,0.76,beverages-and-beverages-preparations,morocco,0,1,0
3.7,16.0,6.6,0.16,1.1,36.0,494.0,4.0,0.007489878527348425,0.41249997421875156,0.5920000000000001,15.74,snacks,czech-republic,0,1,1
3.1,15.0,3.3,0.9,0.7,13.0,206.0,0.0,0.015048543616269207,0.2199999853333343,2.79,16.76,seafood,france,1,0,0
1.2,1.9,0.5,0.023,1.9,7.5,361.0,0.0,0.0033240997137836572,0.2631577562327599,0.0276,3.64,plant-based-foods-and-beverages,france,1,1,0
3.8,0.0,0.0,0.1,1.9,10.0,55.0,0.0,0.06909090783471077,0.0,0.38,3.4499999999999997,dairies,italy,1,1,0
4.0,3.0,1.0,0.0,12.0,17.0,377.0,0.0,0.01061007954745337,0.33333322222225925,0.0,-3.2300000000000004,plant-based-foods-and-beverages,germany,1,1,0
0.5,1.8,0.4,1.5,1.4,4.7,358.0,0.0,0.001396648040791486,0.2222220987655007,0.75,18.080000000000002,plant-based-foods-and-beverages,france,0,1,0
7.6,1.8,0.4,0.1375,0.9,3.1,61.0,4.0,0.12459016189196456,0.2222220987655007,1.045,9.084999999999999,beverages-and-beverages-preparations,austria,1,1,0
0.0,5.86666666666667,3.53333333333333,0.125,1.9,6.4,99.3333333333333,0.0,0.0,0.6022726246126199,0.0,3.876666666666663,dairies,colombia,1,1,0
